model_name,condition,blocked_reaction_id
iML1515,galactose_aerobic,3NTD4pp
iML1515,galactose_aerobic,3NTD2pp
iML1515,galactose_aerobic,3NTD9pp
iML1515,galactose_aerobic,RMK
iML1515,galactose_aerobic,FHL
iML1515,galactose_aerobic,23PDE7pp
iML1515,galactose_aerobic,GALTptspp
iML1515,galactose_aerobic,GALURt2rpp
iML1515,galactose_aerobic,CSNtex
iML1515,galactose_aerobic,GLCptspp
iML1515,galactose_aerobic,GLCRt2rpp
iML1515,galactose_aerobic,GLCt2pp
iML1515,galactose_aerobic,PPPNt2rpp
iML1515,galactose_aerobic,GLCURt2rpp
iML1515,galactose_aerobic,ACMUMptspp
iML1515,galactose_aerobic,CYNTtex
iML1515,galactose_aerobic,HG2tex
iML1515,galactose_aerobic,ACONMT
iML1515,galactose_aerobic,EX_mnl_e
iML1515,galactose_aerobic,EX_malt_e
iML1515,galactose_aerobic,DADNtex
iML1515,galactose_aerobic,EX_pnto__R_e
iML1515,galactose_aerobic,SELNPS
iML1515,galactose_aerobic,MTRPOX
iML1515,galactose_aerobic,CRNCAR
iML1515,galactose_aerobic,HPPPNt2rpp
iML1515,galactose_aerobic,DCAtex
iML1515,galactose_aerobic,EX_no2_e
iML1515,galactose_aerobic,DCYTtex
iML1515,galactose_aerobic,EX_gam_e
iML1515,galactose_aerobic,ACACtex
iML1515,galactose_aerobic,ACNAMtex
iML1515,galactose_aerobic,EX_inost_e
iML1515,galactose_aerobic,NNDMBRT
iML1515,galactose_aerobic,DGSNtex
iML1515,galactose_aerobic,ASO3t8pp
iML1515,galactose_aerobic,DMSOR2pp
iML1515,galactose_aerobic,EX_ddca_e
iML1515,galactose_aerobic,HYD3pp
iML1515,galactose_aerobic,NO3R1pp
iML1515,galactose_aerobic,CELBpts
iML1515,galactose_aerobic,EX_r5p_e
iML1515,galactose_aerobic,EX_glyc2p_e
iML1515,galactose_aerobic,EX_halipa_e
iML1515,galactose_aerobic,MANptspp
iML1515,galactose_aerobic,EX_cmp_e
iML1515,galactose_aerobic,GALCTD
iML1515,galactose_aerobic,EX_malthx_e
iML1515,galactose_aerobic,UDPGDC
iML1515,galactose_aerobic,EX_csn_e
iML1515,galactose_aerobic,TYMtex
iML1515,galactose_aerobic,EX_pacald_e
iML1515,galactose_aerobic,EX_na1_e
iML1515,galactose_aerobic,EX_dmso_e
iML1515,galactose_aerobic,CMPtex
iML1515,galactose_aerobic,DUMPtex
iML1515,galactose_aerobic,XMPtex
iML1515,galactose_aerobic,EX_pppn_e
iML1515,galactose_aerobic,MALTptspp
iML1515,galactose_aerobic,UDPKAAT
iML1515,galactose_aerobic,ULA4NFT
iML1515,galactose_aerobic,EX_acgam1p_e
iML1515,galactose_aerobic,NTD11pp
iML1515,galactose_aerobic,EX_galt_e
iML1515,galactose_aerobic,DKGLCNR2x
iML1515,galactose_aerobic,UPLA4FNT
iML1515,galactose_aerobic,UPLA4FNF
iML1515,galactose_aerobic,ULA4Ntppi
iML1515,galactose_aerobic,FALDtex
iML1515,galactose_aerobic,EX_glcur1p_e
iML1515,galactose_aerobic,GLCATr
iML1515,galactose_aerobic,AMALT2
iML1515,galactose_aerobic,EX_thrp_e
iML1515,galactose_aerobic,CYSDtex
iML1515,galactose_aerobic,CYSDabcpp
iML1515,galactose_aerobic,EX_fald_e
iML1515,galactose_aerobic,EX_pydxn_e
iML1515,galactose_aerobic,EX_acgal_e
iML1515,galactose_aerobic,EX_so2_e
iML1515,galactose_aerobic,EX_dms_e
iML1515,galactose_aerobic,GMPtex
iML1515,galactose_aerobic,IMPtex
iML1515,galactose_aerobic,G3PItex
iML1515,galactose_aerobic,G3PCtex
iML1515,galactose_aerobic,UMPtex
iML1515,galactose_aerobic,G1Ptex
iML1515,galactose_aerobic,CUt3
iML1515,galactose_aerobic,SKMtex
iML1515,galactose_aerobic,GLCabcpp
iML1515,galactose_aerobic,GAL1Ptex
iML1515,galactose_aerobic,G2PPpp
iML1515,galactose_aerobic,UDPGPpp
iML1515,galactose_aerobic,EX_acgal1p_e
iML1515,galactose_aerobic,EX_cyan_e
iML1515,galactose_aerobic,EX_tyrp_e
iML1515,galactose_aerobic,O2Stex
iML1515,galactose_aerobic,ALDD3y
iML1515,galactose_aerobic,EX_uacgam_e
iML1515,galactose_aerobic,EX_udpacgal_e
iML1515,galactose_aerobic,EX_udpg_e
iML1515,galactose_aerobic,EX_udpgal_e
iML1515,galactose_aerobic,EX_udpglcur_e
iML1515,galactose_aerobic,EX_14glucan_e
iML1515,galactose_aerobic,EX_pser__L_e
iML1515,galactose_aerobic,EX_xmp_e
iML1515,galactose_aerobic,EX_damp_e
iML1515,galactose_aerobic,CYSSADS
iML1515,galactose_aerobic,EX_dimp_e
iML1515,galactose_aerobic,EX_isetac_e
iML1515,galactose_aerobic,EX_aso3_e
iML1515,galactose_aerobic,EX_tcynt_e
iML1515,galactose_aerobic,EX_fe3dhbzs_e
iML1515,galactose_aerobic,EX_feoxam_un_e
iML1515,galactose_aerobic,SO2tex
iML1515,galactose_aerobic,SO2tpp
iML1515,galactose_aerobic,EX_g3pc_e
iML1515,galactose_aerobic,EX_g3pi_e
iML1515,galactose_aerobic,SUCBZL
iML1515,galactose_aerobic,CYSDDS
iML1515,galactose_aerobic,EX_g3ps_e
iML1515,galactose_aerobic,EX_peamn_e
iML1515,galactose_aerobic,EX_34dhpac_e
iML1515,galactose_aerobic,DAMPtex
iML1515,galactose_aerobic,DCMPtex
