reaction_id,flux,absolute_flux,model_name,condition
DXPRIi,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
IPDPS,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
MECDPS,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
MEPCT,0.002072679733517057,0.002072679733517057,iML1515,galactose_aerobic
ASPO6,0.0019763769078809603,0.0019763769078809603,iML1515,galactose_aerobic
NADS1,0.0019763769078809477,0.0019763769078809477,iML1515,galactose_aerobic
NNATr,0.0019763769078809477,0.0019763769078809477,iML1515,galactose_aerobic
QULNS,0.0019763769078809477,0.0019763769078809477,iML1515,galactose_aerobic
NNDPR,0.0019763769078809472,0.0019763769078809472,iML1515,galactose_aerobic
PPBNGS,0.001547785954204469,0.001547785954204469,iML1515,galactose_aerobic
QMO2,0.0014107062564768,0.0014107062564768,iML1515,galactose_aerobic
SPODM,0.0014107062564767997,0.0014107062564767997,iML1515,galactose_aerobic
ICYSDS,0.00114262001215655,0.00114262001215655,iML1515,galactose_aerobic
METAT,0.0007790985352439048,0.0007790985352439048,iML1515,galactose_aerobic
RBFSa,0.0007738929771022565,0.0007738929771022565,iML1515,galactose_aerobic
DB4PS,0.0007738929771022565,0.0007738929771022565,iML1515,galactose_aerobic
CU2tex,0.0006151234537729646,0.0006151234537729646,iML1515,galactose_aerobic
CU2tpp,0.0006151234537729646,0.0006151234537729646,iML1515,galactose_aerobic
EX_cu2_e,-0.0006151234537729646,0.0006151234537729646,iML1515,galactose_aerobic
MN2tpp,0.0005995067793471348,0.0005995067793471348,iML1515,galactose_aerobic
EX_mn2_e,-0.0005995067793471348,0.0005995067793471348,iML1515,galactose_aerobic
MNtex,0.0005995067793471348,0.0005995067793471348,iML1515,galactose_aerobic
PTPATi,0.0005847576979445136,0.0005847576979445136,iML1515,galactose_aerobic
DPCOAK,0.0005847576979445136,0.0005847576979445136,iML1515,galactose_aerobic
PANTS,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
MOHMT,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
PPNCL2,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
DPR,0.0005847576979445135,0.0005847576979445135,iML1515,galactose_aerobic
