reaction_id,flux,absolute_flux,model_name,condition
PNTK,0.0005910961225241794,0.0005910961225241794,iML1515,fructose_aerobic
ASP1DC,0.0005910961225241794,0.0005910961225241794,iML1515,fructose_aerobic
DPCOAK,0.0005910961225241794,0.0005910961225241794,iML1515,fructose_aerobic
PANTS,0.0005910961225241794,0.0005910961225241794,iML1515,fructose_aerobic
DPR,0.0005910961225241793,0.0005910961225241793,iML1515,fructose_aerobic
PPNCL2,0.0005910961225241793,0.0005910961225241793,iML1515,fructose_aerobic
MOHMT,0.0005910961225241793,0.0005910961225241793,iML1515,fructose_aerobic
PPCDC,0.0005910961225241793,0.0005910961225241793,iML1515,fructose_aerobic
ADNK1,0.0005902191253093847,0.0005902191253093847,iML1515,fructose_aerobic
PUNP1,-0.0005902191253093847,0.0005902191253093847,iML1515,fructose_aerobic
4HTHRK,0.0005867111364515187,0.0005867111364515187,iML1515,fructose_aerobic
DHFS,0.0005867111364515187,0.0005867111364515187,iML1515,fructose_aerobic
DNMPPA,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
DNTPPA,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
ADCL,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
HPPK2,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
4HTHRA,-0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
DHNPA2r,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
ADCS,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
DHPS2,0.0005867111364515186,0.0005867111364515186,iML1515,fructose_aerobic
GTPCI,0.0005867111364515183,0.0005867111364515183,iML1515,fructose_aerobic
RHCCE,0.000392894752063313,0.000392894752063313,iML1515,fructose_aerobic
AI2K,0.000392894752063313,0.000392894752063313,iML1515,fructose_aerobic
AHCYSNS,0.000392894752063313,0.000392894752063313,iML1515,fructose_aerobic
PAI2T,0.000392894752063313,0.000392894752063313,iML1515,fructose_aerobic
PAI2I,0.000392894752063313,0.000392894752063313,iML1515,fructose_aerobic
NADK,0.00039201775484508063,0.00039201775484508063,iML1515,fructose_aerobic
RBFSb,0.000391140757634626,0.000391140757634626,iML1515,fructose_aerobic
GTPCII2,0.0003911407576346259,0.0003911407576346259,iML1515,fructose_aerobic
DHPPDA2,0.0003911407576346259,0.0003911407576346259,iML1515,fructose_aerobic
PMDPHT,0.0003911407576346259,0.0003911407576346259,iML1515,fructose_aerobic
APRAUR,0.0003911407576346258,0.0003911407576346258,iML1515,fructose_aerobic
UPP3S,0.00039114075763443544,0.00039114075763443544,iML1515,fructose_aerobic
